gene	vegrepl1-mrna-Jan2017-rpkm	0hr mrna rpkm	1.5 hr mrna rpkm	3hr mrna rpkm	4.5hr mrna rpkm	6hr mrna rpkm	8hr mrna rpkm	10hr mrna rpkm	spore mrna rpkm	MATa/a mrna rpkm
YIL020C-A	89.96792294	13.72575981	13.4879895	40.17847095	49.7282648	16.85334853	22.05753913	20.1933	79.45217662	160.0016691
YIL021C-A	0	0	0	0	0	0	0	0	0	0
YIL021W	698.8658259	344.7392131	184.2418766	241.4272146	184.2510554	170.5195478	231.9875987	192.5219884	281.5192542	680.2445545
YIL022W	470.9961866	596.42091	252.1959396	279.3116055	201.9527852	131.6950588	194.9918333	191.0478821	328.3694602	694.1213187
YIL023C	267.0254725	217.6288476	132.343163	192.9325194	148.1282789	108.8327947	126.1943486	180.2817872	275.8169574	226.6720894
YIL024C	53.00372655	698.3182151	995.5128014	1296.182135	1284.567296	961.0257525	381.366101	473.5767834	483.0441792	32.2768073
YIL025C	5.157184932	49.095987	55.28130311	174.9577564	130.2850339	81.55953056	26.14647024	40.82558477	62.99152544	5.365440588
YIL026C	67.15010449	245.479935	1003.635813	476.5611795	323.8249806	148.6087199	72.67653677	154.7112788	78.86990247	48.67955292
YIL027C	726.2669088	884.1301921	232.1979504	498.9232508	495.4591353	332.1385445	166.1883786	295.1488998	445.1913452	663.2036399
YIL028W	66.45009965	33.88926536	53.65355115	83.86618119	43.43985125	37.93977393	16.04267201	48.41264035	85.61350771	49.38104612
YIL029C	157.8517872	51.89006756	37.39353186	94.65871647	79.81631206	83.20282969	46.93013572	93.60012119	215.5217705	147.4405625
YIL029W-A	0	0	0	0	1.170224855	0	0.917420009	0	0	0
YIL030C	122.452199	287.9479638	200.1384196	273.1007265	115.3061557	47.0208424	28.80698827	90.00471228	117.0177454	62.45372844
YIL030W-A	62.28548511	226.4750368	1029.583198	2270.957054	1483.123687	546.7424538	359.5891844	787.5386998	242.4520029	50.00052161
YIL031W	40.79409496	286.1110967	732.8562885	937.6307519	720.3081783	276.1390146	153.4107027	388.2251667	81.95465186	19.42483318
YIL032C	0	0	14.78229152	27.8973046	25.81586953	6.053386326	3.85501741	9.072352172	3.847262535	0
YIL033C	267.227916	4292.498007	1240.691185	1067.385017	664.20823	525.7825219	768.2202468	874.510763	1193.101041	210.3649149
YIL034C	272.1762077	938.3195724	401.7458066	402.7168188	292.4514175	172.1827014	73.51683621	210.5259633	339.3802353	273.1035953
YIL035C	755.7481973	463.7693163	175.8979027	210.017752	104.2350993	120.536126	160.1456683	243.1030572	338.3672849	445.5088968
YIL036W	120.6545621	938.8636811	277.4045643	275.3362734	185.2287018	126.1439947	123.4147577	181.8137642	191.1758169	130.1032905
YIL037C	0.836735153	0.995706445	0.326152632	7.35001941	107.0837895	173.6798116	107.3939591	64.19998354	3.446330964	1.45087317
YIL038C	193.7940063	222.6445922	112.7204655	142.5757342	175.0324079	145.631788	207.6401085	180.8918199	116.5480389	123.1665236
YIL039W	332.4407739	555.3037296	255.1131406	275.0620738	220.1741119	166.7276134	82.38189187	148.554771	124.8343477	277.3641269
YIL040W	470.5432867	329.8507698	216.0911931	340.3940023	191.5890821	158.8280226	96.21345972	188.6896775	325.1874411	395.4495035
YIL041W	458.0789722	2264.012664	1074.942238	993.6390218	1041.812689	803.2013988	1147.426469	958.5368568	922.0497268	993.6260007
YIL042C	54.34985294	375.2897246	488.094372	362.9012664	269.0456163	142.7220864	286.3622582	245.8244544	203.5417328	98.4570271
YIL043C	1661.259656	1101.880689	693.0663434	733.8322502	534.5763775	382.3596434	430.7927403	452.0085499	703.1169902	1762.105175
YIL044C	304.1223378	372.8831414	236.789149	190.7992123	246.6056641	165.559365	94.55673751	115.5993261	143.6145873	354.003693
YIL045W	52.08458678	3683.75988	315.6098583	356.7459125	942.0482948	2070.629563	3000.688172	2538.580485	326.7193195	46.05250354
YIL046W	149.2444474	1457.897823	475.1909923	378.6391197	273.3916618	226.1145622	219.6312364	290.841203	636.7609798	154.4025769
YIL046W-A	21.45388932	483.2447863	86.61216114	168.6497557	126.3397043	51.36730683	137.6654253	107.3129657	45.70547892	10.62868231
YIL047C	263.6180058	1041.579982	444.4086325	312.901045	218.2299277	161.1110959	136.4722004	281.8491107	433.4169991	146.0841967
YIL047C-A	372.8394357	1697.863162	878.8800147	714.5119471	567.1614054	317.7688759	285.3087157	662.722114	1167.042811	270.8766122
YIL048W	98.74095701	238.4972019	124.4779384	130.6957698	278.3481127	232.4490477	167.6447291	187.3216319	76.71414307	51.3477088
YIL049W	63.2614685	40.9133225	25.90962085	40.73090626	26.52509671	31.71759522	32.82324919	32.45110585	75.1991854	54.44928596
YIL050W	128.2394136	394.7058955	389.8333205	425.8996728	321.0346181	253.023846	201.9427682	225.0011552	276.3520499	100.6927798
YIL051C	1234.449981	972.5681234	944.9353595	1123.472124	864.4803929	545.869101	405.121026	518.4201241	717.6243847	2446.073136
YIL052C	8915.984001	1192.021684	452.9716473	615.3334539	606.1305837	1122.191	964.4063039	1647.432421	2873.769328	15941.46042
YIL053W	2477.413409	1585.949156	1348.959521	897.1679387	1771.811617	1262.031268	1261.210249	1176.695859	5265.693271	3406.814761
YIL054W	1.247319146	22.26445922	6.077437129	6.296929219	3.773748369	3.216199891	0.554719075	2.848296612	2.657295286	0
YIL055C	14.11440087	985.1901141	269.5823164	203.0759673	464.3277717	558.6454573	711.5859654	506.0223797	402.5540125	16.6728713
YIL056W	144.0623486	1139.801682	142.7424589	126.9688066	64.54264321	42.68413435	27.57873868	62.58608165	156.522252	113.6678524
YIL057C	95.43281799	105181.0417	9937.020456	16410.03205	12318.62078	8330.859732	22256.91311	7826.123823	16759.20095	93.00097019
YIL058W	10.01181501	51.05982648	65.506669	69.31659684	43.27231464	11.06372762	15.26586894	41.3699259	57.89360663	18.60019404
YIL059C	36.47161184	414.8610901	41.81276744	66.60891728	39.35076112	34.57414883	33.87114672	42.45860816	39.61141507	39.99041718
YIL060W	4.256724071	5.065458976	30.69588086	18.91077791	9.98096543	2.561048061	0.757235563	1.944075465	4.836558616	2.214308814
YIL061C	108.414672	124.9239527	153.6358804	138.1783806	87.63221191	48.06749991	27.50301122	55.79012296	123.0740654	115.1755787
YIL062C	1202.21239	2753.921197	885.0369109	1243.928049	1163.54446	997.7843246	789.7966918	788.6898155	734.6732538	1481.126562
YIL063C	506.047097	560.5390853	401.8369858	479.6460942	415.9516121	276.1441757	163.5628815	203.3326203	415.7516779	618.3960615
YIL064W	433.5849059	273.5347847	69.39513925	82.59560351	73.46520854	103.4319074	170.5784463	112.5276622	389.8408496	466.1771321
YIL065C	363.6118741	2151.73993	601.8271491	751.7792672	998.6836586	1635.831787	1728.284381	1356.850317	722.5498506	414.4013819
YIL066C	3.785980468	86.72661704	52.51191676	34.4671681	23.86340881	16.3786556	17.84759678	31.98804642	74.20418931	3.720038807
YIL066W-A	0	4.98631118	0.816655614	1.692299728	1.267743593	0.360147384	1.863509392	0.637899762	1.78537027	0.72657008
YIL067C	98.96786574	61.01610524	121.3458539	147.7513765	170.2739316	115.1422336	95.84602845	113.2460834	98.94762255	63.08260041
YIL068C	110.8177998	321.5599759	125.4117039	123.3268809	112.3098242	86.15678478	69.73792706	85.07927209	93.62063749	95.72237262
YIL068W-A	0	0	0	0	0	0	0	0	0	0
YIL069C	1693.19273	332.8792567	129.763761	157.3255195	139.8889482	277.3879986	289.5251006	375.1730463	1010.642702	3394.535412
YIL070C	588.8962331	215.7639429	128.6546691	135.9320915	124.4955004	85.85213744	185.8016944	143.1374754	159.1364853	818.5591465
YIL071C	84.55356378	248.5412142	96.16936512	146.4058268	125.4260767	141.9845045	108.7693162	126.9915837	124.5698347	68.0548276
YIL071W-A	5.402058461	78.05908724	1197.980909	1174.236864	552.188979	143.6029395	66.23904465	192.0858449	36.71783079	1.338143456
YIL072W	11.53238078	106.7376919	1912.434641	2157.364485	1135.205976	556.0183934	190.2534968	485.8662597	50.43721792	1.587047273
YIL073C	32.31548182	115.8326346	528.8921447	1150.254001	726.0616862	295.6403158	129.4445085	344.8822412	52.7493498	18.09433102
YIL074C	299.8776973	148.9244939	226.7181168	210.3566168	540.903933	569.4746469	411.6483965	369.2447334	752.9554453	185.5886027
YIL075C	510.6303678	3048.219258	1055.36599	1389.688758	1059.713167	412.8984742	225.3920647	675.1652324	558.2386248	264.1388246
YIL076W	925.5378243	806.450328	403.7875557	408.4001884	365.1101547	300.3915217	123.656294	241.1215043	338.5285472	829.2866295
YIL077C	116.1788691	1022.044699	172.2519323	319.1643553	357.8322115	233.7105254	304.3030354	267.4686152	200.1829116	131.6226355
YIL078W	2092.579358	1215.348842	370.1745705	415.2785189	246.9245367	231.010117	401.8633245	478.4872733	490.5082167	1140.07483
YIL079C	195.3499306	35.56219586	23.91052684	22.0743378	43.66094063	86.38467683	67.71151547	60.57989999	189.8810219	121.6376326
YIL083C	211.4386201	1292.175161	273.7165268	351.6853168	289.3679711	282.7219415	328.0121226	283.183247	305.5838379	217.1814564
YIL084C	87.06935599	217.5844878	93.67145954	86.85673407	55.97828852	32.62841751	23.54314204	55.67125196	90.76791539	64.61755721
YIL085C	291.8676709	297.3363389	205.9152855	200.4117846	157.9537238	123.1154429	128.3651128	158.3835939	186.6154093	243.5206127
YIL086C	10.33922377	65.36272968	15.11304847	39.79962733	21.99458764	23.32713656	10.92061408	10.82123934	79.84692101	14.56641702
YIL087C	106.4921318	2594.616183	444.6393929	502.6865973	394.2131381	285.6125338	213.984893	357.9634607	984.2133927	132.7622545
YIL088C	359.6145566	861.16029	257.6678503	308.0201084	181.1339126	143.0924433	108.0724666	164.1691243	556.5200034	235.5629669
YIL089W	14.41793637	13.72575981	14.61198862	18.05119709	13.95881117	13.63138484	2.051864105	7.901726085	8.190946043	16.50017213
YIL090W	168.1766747	626.7539612	208.3994394	246.9036619	243.9224621	200.1198614	167.1725849	198.7652411	224.6540489	135.9548081
YIL091C	257.6300384	143.6512212	41.09801928	49.67936294	35.36679562	31.38925572	41.11400779	63.04121637	162.443262	139.5014553
YIL092W	94.51591303	53.01407065	51.58496961	78.49624795	63.3624029	46.39918344	50.26983513	57.31539752	65.38215904	64.67657047
YIL093C	670.762417	203.1972686	112.2118147	133.7262152	128.1611155	121.550477	129.4872812	135.6409225	230.703846	466.9028299
YIL094C	1712.044747	958.2783485	395.8552486	476.459296	262.6534226	259.4370789	320.1170316	418.926171	959.5553671	1100.951826
YIL095W	55.32987889	78.26806524	45.1958485	47.92353211	46.00418722	39.28019605	36.60865379	45.52233346	34.47653067	44.67808934
YIL096C	185.7757923	53.35510259	29.01832441	41.85372197	29.17809859	55.84215836	109.7083839	74.9542282	157.8785471	122.3388157
YIL097W	53.31097245	898.940607	154.7997829	274.2547068	189.1259174	138.1110868	62.19996903	133.0733347	217.4918665	43.78717711
YIL098C	500.0649201	466.9533764	133.7393665	177.1937362	156.9019129	128.4666902	96.46401561	88.85568451	286.7794756	701.6102604
YIL099W	5.262274738	98.14565703	145.1613058	202.5139961	5315.605829	13854.70948	25233.1492	14472.74683	556.5145106	25.26818813
YIL100C-A	3.218083397	146.7970011	18.81574535	21.1199006	8.924914894	14.75163683	15.26586894	24.49535086	9.902853766	2.790029106
YIL100W	7.151296439	121.5710154	28.87072038	49.51185489	30.52243622	18.87858285	44.07110974	35.77098856	33.37225445	2.657170577
YIL101C	3.928658075	526.9609879	321.5854566	217.6491471	152.7752151	136.0210144	608.705254	491.4672307	319.744274	5.627447241
YIL102C	1.308163983	0	1.274779495	1.981228949	0.989458414	5.059631536	6.981342504	6.970221791	0	0
YIL102C-A	139.8333857	233.6442953	119.4650498	130.5488361	231.0915464	216.5000272	134.5986213	141.4314901	174.1161102	166.073161
YIL103W	254.1704621	49.51922827	28.32145578	45.08353166	58.95319959	114.3388107	130.897306	83.46117084	131.3375831	159.659301
YIL104C	179.8082117	39.23654699	33.20173644	43.16751436	48.96399844	65.65309681	72.4385815	49.86075517	117.5417542	109.3904854
YIL105C	129.2072582	1666.162759	220.6959605	205.7836469	78.75642603	87.06793168	208.9013645	247.2863992	144.9058417	87.82648012
YIL105W-A	0	0	3.871552541	4.011377132	94.65818827	116.1008454	60.0740213	75.60293477	8.463977578	0
YIL106W	230.2279619	348.4312139	231.4635341	256.0322853	659.2956611	437.6256207	366.7183653	375.2065648	179.81634	288.8091353
YIL107C	71.15893981	893.3889813	361.592466	419.0201147	303.0534783	176.2368741	131.4272288	349.4427528	409.1620844	42.93237856
YIL108W	104.734275	494.9484657	290.4350649	206.3755768	127.0365219	76.60446564	67.01366952	190.5595981	167.9918268	63.87806667
YIL109C	251.6751735	714.5983157	363.8448369	305.5767146	189.465468	111.5114774	84.15583761	227.1288873	177.7995202	151.6520782
YIL110W	384.9613379	73.71312978	75.08630774	109.3749999	78.50725393	70.77149713	53.08114641	54.97078739	187.9718288	314.8934258
YIL111W	155.2156386	452.0922136	201.936661	449.228655	734.8302862	675.4182205	1041.216108	772.5932634	411.4647282	187.411046
YIL112W	105.6563722	768.4167965	199.0429202	189.5884657	1019.151466	706.0405129	788.7156384	714.677953	297.6870009	83.82324287
YIL113W	37.26201829	218.3479422	125.4383023	200.9383255	673.4253965	708.2241433	409.2658943	447.7922035	252.9838351	75.86921252
YIL114C	244.0175197	85.26211483	170.7620655	191.3978074	293.2648995	228.558877	147.1233553	163.9256305	235.214583	176.4178709
YIL115C	138.2730221	410.4886357	126.5498892	125.2509443	132.377665	108.3496161	96.77749227	135.8069896	117.2494563	106.6309692
YIL115W-A	0	0	0	0	0	0	0	0.785107399	0	0
YIL116W	2337.067123	311.2766061	256.7600952	294.2936969	180.0057351	164.4948574	209.7232166	257.6696744	432.0791177	1204.184693
YIL117C	107.6282073	230.5376781	245.4227654	558.1985563	572.0194769	686.3951419	1148.769402	1261.633456	987.4829225	87.09120954
YIL118W	894.0807175	139.9930384	251.9613699	297.8447521	207.0488404	289.8574867	340.2416545	237.6357151	572.0371261	824.7255847
YIL119C	21.01154108	130.7750066	174.0402562	171.393325	111.6659923	87.44526988	55.20598546	155.0951339	285.6592433	13.66251366
YIL120W	48.11350178	197.1059478	55.72473602	65.6015012	68.60730032	49.48848754	48.31970236	41.57605508	68.75425904	50.60346907
YIL121W	14.79578574	2733.950479	158.3998997	128.1220024	68.46786853	44.77418507	41.39989602	64.44498439	8.172116282	3.563255563
YIL122W	68.17425671	965.0614794	168.7623746	159.5247358	178.1561598	115.5248668	52.30399374	129.3629975	239.7702082	55.46443403
YIL123W	174.6288802	138.0721318	336.6490914	156.5348758	69.73016611	42.83934939	21.5238472	189.8320962	117.9827178	85.64230756
YIL124W	511.6521085	3203.86636	1084.048638	1427.862677	825.5108495	760.9629207	568.008388	831.1971576	1139.348809	541.9480996
YIL125W	170.9842636	4511.353764	689.490434	515.3027158	867.2946077	686.0159754	874.3833288	883.1456147	546.3986651	165.3454435
YIL126W	141.531628	317.2186981	225.8357495	234.4365545	198.1767059	89.47996129	146.4284491	180.1809764	179.5247543	132.6304881
YIL127C	563.3080029	697.9769061	126.3326931	239.2024941	281.1543438	488.8451845	581.9092088	397.7765532	445.6487873	543.0858794
YIL128W	100.9158762	74.34673648	44.68146176	58.00261258	27.47236659	18.65798094	20.15607079	49.3292357	49.93161896	52.4220671
YIL129C	48.24166881	287.4416939	113.6235789	133.5574146	64.71570178	27.98789816	22.6283961	60.51955588	54.10194577	32.35502569
YIL130W	103.838654	135.4065228	102.5259756	119.160994	74.56170419	54.94512919	40.89072038	71.81472801	117.5121322	74.85685767
YIL131C	155.0216518	30.88295956	101.8343207	81.6379946	97.01373765	81.49089702	118.5977453	90.60645911	62.90646561	137.2014313
YIL132C	53.081788	24.67452955	252.7086074	187.8627161	183.8097514	114.5342937	41.80408699	80.3885226	36.12460533	43.14477998
YIL133C	5922.932868	929.1618976	425.6354918	521.1909172	574.6730735	768.6540048	828.3947874	1088.983002	3300.390108	13218.9832
YIL134C-A	9.129314603	6.789870542	4.448166749	12.67424477	11.22087946	4.904134585	3.045053645	1.737258927	16.20761664	0
YIL134W	195.0687539	28.41514316	51.90797328	60.27368893	43.62427268	37.88947817	29.40770986	28.52198388	108.2635488	145.8713847
YIL135C	130.6783666	1176.243305	531.9346074	446.0853383	326.001633	186.6064371	122.6394747	209.5125933	240.2186442	102.8140222
YIL136W	158.0360029	37629.31731	2633.701254	3278.609004	2127.314425	2330.827645	4272.478946	3088.553731	5836.410421	302.377486
YIL137C	96.50778689	360.0902002	108.3658833	98.96028439	63.41179602	53.5084993	93.50756428	115.6504699	129.5892489	89.99123005
YIL138C	1093.090769	1863.054408	713.3199235	1388.162481	1457.298043	890.1625923	326.2138808	480.1318773	483.8772534	1462.473003
YIL139C	272.4454086	105.9039543	129.5085717	298.0843697	1342.327304	1624.067097	1017.02097	514.4746258	459.0771555	292.994207
YIL140W	50.9663291	33.7382249	86.7198877	54.82714341	63.82868239	57.91026586	29.43046873	60.32437153	59.21626104	31.46301479
YIL141W	23.40424289	5.802253009	25.65783457	23.13835264	42.04298752	28.91656084	11.27592592	14.10338383	9.002594333	8.454633653
YIL142C-A	0	0	4.594809609	1.785283229	13.37399834	6.078971222	4.193920039	5.383593596	0	0
YIL142W	952.5442392	803.4635589	494.67467	575.4352082	347.5414246	233.7611742	236.275383	301.6914276	493.34326	671.3278694
YIL143C	129.9210045	893.8567924	142.3359377	186.1858302	90.04671966	51.58149712	65.24815799	96.71303577	171.3030996	85.10040233
YIL144W	127.2228407	251.2151061	454.2160749	693.117617	1002.241863	763.3066547	607.255594	771.9194645	248.8182694	95.4920676
YIL145C	288.8877165	77.02991064	110.2991969	99.53056605	124.6410528	102.5302344	60.3725636	71.79671805	40.97732593	387.3971448
YIL146C	30.70850824	772.780462	469.1638465	460.1993424	1226.897391	886.6348388	972.4508182	714.207583	328.7508468	23.34141997
YIL147C	74.57950699	104.9574909	138.6505798	96.58367404	183.5177603	119.1431118	85.56068303	93.75267511	80.99624838	55.9089929
YIL148W	13315.1891	1510.71505	566.7739807	922.5983395	1123.988448	1868.06135	1214.091756	2071.242971	3590.046563	19955.10725
YIL149C	87.17258039	201.8554887	109.6955435	98.29203044	70.62706474	40.93357058	83.34152849	124.3950649	133.7206482	73.56040594
YIL150C	36.72812573	83.24971709	31.62469277	33.25736856	39.02445495	48.77126308	80.11469944	57.8362451	50.5078662	22.40784245
YIL151C	91.45720787	89.4360018	78.56539106	91.50429391	79.80670858	63.75821197	91.89559984	102.1568318	123.5170813	73.62224209
YIL152W	86.90811644	783.0355334	306.8205389	347.4855441	338.252772	242.6593038	198.1117541	221.5165989	138.2449671	77.50080849
YIL153W	101.2462958	379.7062631	409.7427612	278.5869241	497.0097234	363.7373019	372.7178229	347.7815858	307.5546933	155.9133912
YIL154C	296.2211323	2106.998574	676.1009415	782.4945529	1426.448032	1004.588724	1259.463366	907.9010779	584.4803599	314.5537401
YIL155C	54.65633707	14431.49262	2383.825515	1676.010671	1601.333215	1805.538883	2395.817597	2257.20122	1632.096705	81.04370259
YIL156W	34.57024819	354.2124218	88.67873664	55.38552132	29.0319291	16.9101998	12.34473407	33.82138492	40.93997875	22.8315178
YIL156W-A	7.527680462	25.19399333	5.501679927	4.750315025	14.94602973	10.10940024	5.858611984	7.878621623	4.009252537	4.07898992
YIL156W-B	586.0090137	3285.794389	1682.189579	1826.179439	1999.842041	1411.991164	1178.510947	1008.54315	1602.513088	1076.400118
YIL157C	738.2307419	1287.252648	283.0583414	453.6123854	432.799116	243.4434449	158.9301314	212.3847837	433.0893696	616.5232855
