gene	veg exp fp rpkm 	0hr fp rpkm	1.5hr fp rpkm	3hr fp rpkm	4.5hr fp rpkm	6hr fp rpkm	8hr fp rpkm	10hr fp rpkm	spore fp rpkm	MATa/a fp rpkm
YOL116W	51.12393307	57.71944967	58.38144815	56.54693784	52.0997803	56.77956019	65.06690237	81.5475975	108.1486998	112.8469001
YOL117W	14.1985613	58.06003846	30.65139453	29.08330213	20.80116405	25.58494539	22.58419898	61.38411957	61.17535573	27.20056205
YOL118C	1.176790596	0	26.45320257	35.84169449	29.88302626	9.490129851	6.119778614	6.729206159	11.59283547	0
YOL119C	123.003915	54.11473343	186.7640007	157.3837062	105.9719844	92.87660622	126.4584958	143.4549481	149.3214932	260.8132422
YOL120C	13057.2668	614.5079379	598.4925167	571.8145307	517.0367467	606.8758087	647.3467616	2536.435245	3818.86049	1561.465832
YOL121C	8749.21214	468.644237	691.1416734	633.5263225	540.0834044	612.2905245	860.7917405	2042.857789	3500.887923	1693.025155
YOL122C	128.2405436	99.97727317	101.1274409	98.34161621	73.60576343	59.50106594	58.16357936	86.39042008	56.76319295	70.87521579
YOL123W	838.0965525	306.3739697	659.7042364	624.7784992	559.7210497	472.8633795	569.0918789	436.4079657	768.2695872	462.5070393
YOL124C	96.72991303	63.00314375	18.4466777	11.92818519	9.735442434	20.92871631	55.41553155	26.98184112	16.73400598	12.45631812
YOL125W	37.53396732	16.80504786	35.22489771	40.79066558	39.60071889	30.95688646	33.64096643	25.12139015	30.67292144	23.79395891
YOL126C	46.92699037	11664.50786	11137.5372	12898.59688	9385.0962	4490.293819	1992.275694	5116.268073	5594.767161	10780.22053
YOL127W	19078.11958	1150.682767	1684.935288	1541.122928	1416.589068	1580.698146	1634.635988	4749.725368	7760.225212	3305.836895
YOL128C	24.41840487	18.01664776	42.36776973	46.96268767	52.03560323	40.19532058	22.59103669	9.413327717	13.51412	33.61779899
YOL129W	394.246246	437.9610488	840.6402574	629.9492779	500.2860051	691.4086826	664.9417636	631.6399949	821.0818934	633.9261725
YOL130W	48.02286292	99.26314979	75.57373271	39.87729861	69.29682575	127.216697	188.6640321	160.1102452	201.6049292	95.44695727
YOL131W	2.194912798	9.608878804	1085.472986	2157.943855	1802.739727	703.6024924	349.090967	197.0523269	56.21873919	48.10351725
YOL132W	3.673565335	7.568054987	4.435160839	57.12785482	2100.805258	4638.370951	3307.052092	1092.087632	64.28894112	6.02745198
YOL133W	578.3810409	205.4133356	869.4488878	1016.119067	936.1883375	595.9088236	356.0571195	362.4930996	813.1578494	765.0474274
YOL134C	0	0	0.867832337	0	0	3.580367171	0.769608523	0	0	0
YOL135C	111.6269937	71.61691443	116.622986	134.5281808	80.94546339	51.73601167	62.13735806	64.38159706	158.3135886	91.0692428
YOL136C	71.05885016	35.06732357	116.1701489	62.33041347	44.29091393	24.65843704	49.94311392	30.73360189	44.29199202	36.80937133
YOL137W	38.61990394	14.31280692	28.75829335	18.04831771	17.99897496	26.64052839	15.76248418	17.99429145	26.97395734	20.96638183
YOL138C	10.8114848	11.34634476	24.60722473	26.0723192	20.91981757	12.83937583	10.46177469	23.28948151	29.76344051	26.04018543
YOL139C	2618.559253	394.5336294	573.2614125	566.1435821	481.8349167	661.8142616	784.6039877	748.5374686	884.8321306	413.777033
YOL140W	317.9227961	62.44582005	299.3806754	70.24794686	42.39977961	96.51039231	214.1569062	233.6400366	134.3276767	124.7563204
YOL141W	26.44123131	12.6507428	14.40396276	12.14588073	9.058016051	6.214444005	9.392411704	17.35060109	38.14660239	14.2495996
YOL142W	195.7892011	48.37048719	105.3964703	89.38042836	83.12061788	136.6263792	153.6082893	86.43223802	178.5086837	80.56992857
YOL143C	686.9711238	259.4076981	605.2262721	669.1453206	567.3666074	403.4675983	434.0078996	411.0737458	502.9126597	592.8831385
YOL144W	69.4661518	77.40945898	43.20458404	56.16331731	48.44318711	37.91279605	33.02350364	71.25997281	58.47885926	33.34212738
YOL145C	90.38040972	52.13588731	39.97114348	31.66061516	22.56408564	29.4077417	47.84957337	96.39556021	86.76218318	56.00744841
YOL146W	76.46449069	19.54720488	198.0145442	127.4940275	122.2429224	316.5726554	388.9381586	139.1522928	104.4680088	102.8603132
YOL147C	212.901484	2567.541125	2215.411989	1682.921164	938.6816274	534.1951818	1198.071221	2077.091971	2328.80298	1737.953679
YOL148C	48.00056301	19.03676845	33.83654507	41.05715202	34.37475469	37.99031148	42.61838977	37.29869921	38.22459585	37.65388177
YOL149W	125.3170967	28.23741271	221.5428589	154.3559767	129.4255716	96.60235952	112.6096999	107.4895459	126.1759838	94.54651428
YOL150C	1.162781185	0	0	2.833200612	0	3.125717372	1.007820684	0	4.581930209	0
YOL151W	80.43709841	64.86736914	101.3724894	82.52245003	63.11112426	45.92772336	41.14903773	289.4641988	912.1587501	342.2078531
YOL152W	6.500740066	19.20976353	3.494433039	3.167904844	1.54760265	3.276542336	3.239782966	2.602109004	7.044431802	22.98942108
YOL153C	39.97318947	656.6095679	671.7979686	669.8200458	355.2730249	237.7992383	178.3519822	321.7973438	375.6367481	508.3161384
YOL154W	11.46603359	92.95545799	131.5709287	108.9057679	410.1242345	405.2560523	358.5037266	206.8967577	89.52693199	26.65182028
YOL155C	330.5936944	1009.331353	301.5507413	219.0361102	143.2668192	128.5274817	146.1697606	195.2131853	760.7629993	80.19427643
YOL155W-A	0	0	0	0	0	0	6.772555	0	0	0
YOL156W	4.455913298	4.681698249	26.82678795	27.46860374	32.38975138	20.12323155	8.805557367	5.503704745	5.618717336	4.971547984
YOL157C	0.171357227	7.50166854	0	0	0.407942628	0.460632034	0.742604715	0.195973372	0.33761591	0
YOL158C	20.30013898	198.8645045	35.94038181	28.68434623	24.42791037	12.07687734	8.076300681	3.425360818	5.573250714	2.48637895
YOL159C-A	0	0	0	0	0	1.84901591	0	0	2.710437588	0
YOL159C	6.181874652	0	2.416748281	10.92037451	5.886767041	5.816208274	1.071606804	3.534962729	0	0
YOL160W	0	0	0	0	0	0	0	0	0	0
YOL161C	0	0	0	0	0	0	0	0	0	0
YOL162W	0	0	0	0	0	0	0	0	0	0
YOL163W	0	0	0	0	0	0	0	0	0	0
YOL164W-A	0	0	0	0	0	0	0	0	0	0
YOL164W	0	0	0	0	0	0	0	0	0	0
YOL165C	0	0	0	0	0	0	0	0	0	0
YOL166C	0	0	0	0	0.824564887	0	0	0	0	0
YOL166W-A	0	0	0	0	0	0	0	0	0	0
YOR001W	116.0045229	122.7689032	75.94140677	54.24745878	48.63316039	72.99469391	118.4485722	118.4321435	124.5206916	94.57479776
YOR002W	103.0689242	38.27994289	89.0974533	73.43655986	65.55055261	66.26520828	50.63291119	61.91638719	50.95106392	55.41483539
YOR003W	12.34220029	56.82636495	405.9715893	331.9659305	170.7226568	108.1130479	37.9941811	71.06276273	85.11010231	125.0700976
YOR004W	304.6585663	38.21062656	65.80754149	65.82670358	51.7826749	48.6015799	56.91828138	99.82133051	89.25989998	42.23246901
YOR005C	11.08727573	27.73589882	30.54769827	28.88026873	32.59571855	19.30172716	16.2907404	39.12687828	59.08460922	36.7111388
YOR006C	212.9550684	117.8068151	124.6844828	139.8386874	93.06364653	64.30047165	64.21257504	124.2431186	166.9131719	104.2503174
YOR007C	1552.920941	1540.388489	1108.755333	1820.214426	1649.734959	946.2607507	338.62775	581.7532486	922.1870176	657.8928288
YOR008C-A	0	0	0	0	0	0	0	0	0	0
YOR008C	177.390529	431.1683249	805.7061784	524.5367094	317.3770921	210.2676171	240.5294603	248.302084	375.7693293	494.3613938
YOR008W-B	0	0	27.2747306	33.99840734	16.60909272	0	0	7.978915874	13.74579063	69.50021161
YOR009W	0	0.913664758	2.855687606	7.500717005	16.39615564	7.293340534	9.948999065	13.84376002	13.56956254	10.81114403
YOR010C	0.421006981	18.43082357	10.69827795	9.74523314	5.679546075	6.790351532	5.47350889	16.37053429	10.78333575	21.38928926
YOR011W-A	0	0	9.740975215	0	17.4000019	45.54616742	43.19231505	2.27969025	0	0
YOR011W	10.01598571	10.26228256	50.19542239	59.15104725	70.3500771	66.16518532	47.71572841	28.51519462	30.0907853	20.87533629
YOR012W	72.84134335	68.85005957	101.9335271	137.1461178	102.4696568	85.66584729	72.46059904	38.81269247	6.52342606	42.05351787
YOR013W	49.90622894	62.42264332	68.28636932	94.24011087	74.68030013	50.78720343	38.31189872	37.50672864	1.404679334	26.98840334
YOR014W	98.20301581	236.9734399	184.7142324	139.8748839	144.5156108	159.3861736	213.3630132	156.2051173	182.0106585	201.9838128
YOR015W	0.976736195	8.551902135	2.863846713	0	0	0	1.69313875	0	0	0.973002963
YOR016C	165.2138883	120.545429	610.8524106	386.0989345	269.2204356	135.469921	136.8920691	195.4834389	224.1733727	170.7930732
YOR017W	27.88888239	7.117460164	33.61322433	30.39614331	29.87226493	38.66124175	31.86829657	24.1717221	21.68350071	16.69428899
YOR018W	32.12005336	21.43202858	45.63015749	65.2432762	52.58869212	29.5300047	20.38803996	48.06857876	76.45885984	73.62944178
YOR019W	6.456624636	260.4060214	107.6795623	79.41329817	128.9638039	161.5613409	128.473749	146.4260117	179.4492667	107.1534908
YOR020C	6260.09313	3116.037905	1134.566093	1578.385831	1648.181998	3361.978492	2873.470534	1787.277156	1493.077258	721.3642653
YOR020W-A	348.0482498	1698.335495	750.2471671	431.5642904	336.2366564	478.8951207	423.2846875	876.332197	1512.424174	1506.098952
YOR021C	459.6701784	132.2459093	288.3529508	321.1009374	276.0762251	330.9071308	452.5218772	320.7195154	308.5008886	311.9628055
YOR022C	19.64699243	33.17548242	53.49138976	47.01647567	42.09545914	31.12244452	16.05562608	30.65462794	42.30385564	48.37054957
YOR023C	53.5687127	152.4333562	172.7732021	232.4415793	218.7825401	107.5201062	177.9807644	167.250913	291.3001919	114.3767651
YOR024W	0	0	0	2.028314075	0.88078522	0	0	0	0	0
YOR025W	83.98105602	17.98297178	90.77769566	111.7657924	554.5160334	381.5712178	166.7425194	112.7487925	32.37326391	46.14943958
YOR026W	75.22688707	38.51011831	358.4255358	225.9785445	136.0019911	65.23236254	34.44117643	37.46621367	49.0067318	62.55019045
YOR027W	1738.933142	5295.427822	1646.293169	2690.213451	2015.508545	1266.047145	856.2232363	1187.010716	1586.457162	1140.461893
YOR028C	55.20682841	142.5317023	1211.254975	804.9369304	513.9190285	308.6985656	299.3665616	820.3828793	928.7373319	1698.172199
YOR029W	0	0	0	0	0	0	0	0	0	1.057611916
YOR030W	12.3719918	19.2417798	27.52474897	28.45950015	20.92745683	17.50401728	20.317665	32.39439845	49.39320765	37.13627974
YOR031W	74.23195082	136.8304342	540.3124132	830.5810914	923.9084645	850.6952399	772.07127	2931.134536	3433.148667	887.3787018
YOR032C	0.941432477	2.06069931	0.460055697	2.293868447	222.8153146	466.9143887	278.2459343	58.94784595	10.20169521	0.234458545
YOR032W-A	0	0	0	0	0	0	0	0	4.094490825	0
YOR033C	18.73388602	7.512651949	55.06859956	41.11666833	267.1397071	334.4471823	207.4900635	45.63052036	6.198687427	6.83808817
YOR034C-A	0	0	0	0	0	2.18800216	1.410948958	0	0	1.621671604
YOR034C	17.6615312	20.50113526	46.94616302	45.5601945	41.51514775	32.01077133	24.5853024	78.65243648	74.07663058	46.25096274
YOR035C	42.62121578	382.0590045	330.5201445	284.8139306	217.3274618	127.0177877	147.6548923	161.3191719	227.9302009	216.2088401
YOR036W	87.86994765	979.1768988	475.1785315	412.9416223	314.3584662	302.5787374	270.3357223	314.7667482	419.2210643	463.3519684
YOR037W	39.12574383	17.25167578	21.45821745	18.1749411	18.53964048	25.34803655	22.445067	32.83542325	50.46725435	25.51679239
YOR038C	39.4802247	13.98675583	80.96389072	57.55104234	48.44318711	38.34115935	41.24058754	31.84109419	39.11769389	40.57967963
YOR039W	272.9957231	148.4953718	519.6463841	500.8719341	423.5434468	318.038473	219.257926	224.8117971	226.2591645	208.8495899
YOR040W	12.85179204	77.16001927	441.7788601	414.2437526	362.7775516	147.0732279	103.4342281	220.050101	126.6059663	399.4433214
YOR041C	0	0	1.539702534	0	0	0	0.682717238	0	0	0
YOR042W	376.242769	978.4510479	793.1589069	1010.086611	719.529624	426.3255229	432.3550736	617.2261351	773.6916438	787.8345416
YOR043W	113.1508097	122.6932426	171.9125686	176.9628023	161.8230661	139.7135426	137.2276267	214.5593695	186.2598781	217.5192918
YOR044W	72.9013247	74.3643664	153.5685919	98.29974297	97.72886443	146.5010142	116.5566531	89.84953093	177.1015633	141.0149221
YOR045W	2013.937012	213.7975534	538.6759294	648.8029402	692.0455301	690.7835391	1032.008381	691.5060424	875.1486699	324.3343208
YOR046C	448.918925	221.6475715	271.5396776	380.8849652	351.887963	324.9395865	322.3546022	274.3161617	254.3713479	155.3022007
YOR047C	65.49878013	5.030530668	21.56308113	10.49950815	7.294974059	5.251205184	12.54914603	7.096541648	13.13127293	16.94169864
YOR048C	108.7571508	81.01345995	70.02448566	85.77966959	78.37292926	64.77550468	52.0635877	58.73840197	64.14702292	60.23351673
YOR049C	70.84981952	187.6312857	103.4404335	52.9258789	40.25845759	36.83681249	37.65338414	12.0041003	13.21237189	53.73299942
YOR050C	0	0	0	0	0	0	0	0	0	0
YOR051C	359.1307384	69.63380874	60.48327664	47.08303613	40.82540349	41.75576642	45.6673556	64.52161488	47.00850535	65.60961452
YOR052C	654.6369307	3995.239776	3731.016583	4168.892494	4699.654781	5456.643555	4354.98551	2130.066	2037.524904	4573.113924
YOR053W	0	0	2.121367936	0.661080143	1.722424431	0	0	0	6.414702292	4.324457611
YOR054C	43.0604129	244.9968891	218.6377598	195.125268	207.2862396	184.9214729	152.5385371	212.77109	377.4919275	400.1119709
YOR055W	0	0	0.763692457	0	0	0	0	0	0	0
YOR056C	181.3621526	115.6450402	113.9029943	108.5824135	102.6995567	85.03372032	100.049108	118.0516871	161.3880781	163.6414073
YOR057W	88.06211971	97.80100846	169.5965961	184.9793666	205.3166569	139.3105631	79.70360605	104.8718145	135.6300086	188.9074901
YOR058C	33.04661722	19.25659257	26.45585878	24.80195594	99.07918361	134.918378	96.48544724	21.28325135	16.88859264	16.40397604
YOR059C	18.58291601	51.58920082	92.13922913	141.0815581	119.7704413	95.94719449	43.6051975	44.31908261	51.34738494	37.92679761
YOR060C	15.18455429	26.94927144	24.06593877	15.24928565	15.63208727	11.03194366	21.34208508	22.99805164	34.76876453	35.56775535
YOR061W	275.317515	105.562542	268.4856294	185.9287902	115.0525694	63.99906318	71.42929101	100.1852624	123.883938	176.0527235
YOR062C	59.23179335	54.95198159	147.9845825	133.0921589	102.1003397	53.25017305	73.43734337	49.34751183	118.2469218	181.7053725
YOR063W	21505.71384	4135.355938	1249.041841	1812.239834	1819.989477	2257.090707	2774.815163	4962.972401	5768.002686	2788.129413
YOR064C	51.27865024	72.69116815	100.7119427	92.81565205	113.1632851	135.8749341	104.9746025	54.7353629	101.0315611	47.67714516
YOR065W	1848.725853	650.2394555	2751.597089	2629.776808	1795.271105	780.8904261	819.4207709	913.6684081	1051.126389	1736.978047
YOR066W	38.74920642	39.95560834	122.222092	135.6731526	90.7237655	38.7383989	27.20124549	38.08951316	30.60128471	55.98754751
YOR067C	70.89214318	18.39118739	66.37828702	56.83156712	42.22717959	42.81896701	27.91554928	59.05541678	45.52369369	26.67911349
YOR068C	0	0	0	0	0	0	0	0	0	0
YOR069W	94.84465796	71.04857719	143.483377	158.447608	110.4740974	78.64800448	86.20554001	132.1386312	176.3065279	122.2186648
YOR070C	41.72465299	74.72535847	99.32327058	105.9974617	81.27167701	44.60975278	70.54744791	106.8245145	177.4941896	141.227129
YOR071C	10.1216186	3.692531147	7.749038314	15.20826857	23.56062433	14.51110241	3.655308182	5.59488747	0.332367994	4.873417256
YOR072W-A	0	6.787223917	0	0	3.690909494	2.083811581	0	0	0	0
YOR072W-B	0	0	0	0	0	0	0	0	0	0
YOR072W	0	0	0	0.69996721	0	1.544472113	0	0	6.792037721	0
YOR073W-A	0	0	3.291777831	1.025814015	0	0	0	0	0	0
YOR073W	13.00034165	12.7305023	69.5481747	95.54981469	371.6635974	297.2770711	143.071707	56.14585636	17.52528122	21.1300118
YOR074C	157.648649	25.50567304	703.4009471	344.6663102	254.0122765	202.2174628	88.8155239	54.48059751	83.05351389	47.79663675
YOR075W	75.57010928	96.7646419	121.1515174	167.3927701	204.0835919	130.477193	100.9669897	159.8711217	207.7421935	159.1916162
YOR076C	38.37177909	39.35284637	53.10704757	48.79098362	56.10892221	53.55796496	27.67630649	29.30717177	30.13500253	47.04629709
YOR077W	38.97773548	52.19470787	526.6071812	823.7431019	575.6779118	344.5332979	235.6880936	297.3550902	246.6498205	205.5640062
YOR078W	279.9977092	118.4109526	32.79961193	20.74774602	10.73202914	33.66157169	62.5158923	67.59573859	91.77958664	25.44776979
YOR079C	45.84680099	2.90881025	40.26269755	23.47509079	11.60000127	13.39593159	16.41307972	15.197935	21.60052813	13.23813554
YOR080W	19.88403808	22.35022566	32.43329382	31.26263454	28.35958794	28.89246319	24.80320177	29.34748425	29.91174797	31.5857908
YOR081C	28.23169002	30.45882952	30.07692895	34.55728527	103.9471346	240.6202924	349.1808751	121.0390608	63.79553239	70.37610469
YOR082C	1.039081058	36.39107292	35.54419679	22.15321755	37.9299848	32.12173384	30.62059441	15.44853925	98.2677798	68.31722928
YOR083W	87.76470158	23.2388645	257.6770291	411.0912497	345.1401563	270.6463542	474.5082692	251.33585	232.8815832	185.0820853
YOR084W	2.654174443	104.5748902	596.8941383	649.1339935	339.5235549	166.5973384	172.5345194	196.6976218	103.0187243	253.0336508
YOR085W	276.4960165	133.0582961	414.7242269	498.4464388	422.9046328	199.498203	132.2285096	126.2163248	105.2321252	146.0974237
YOR086C	107.0476087	53.49518902	63.47743643	30.58982666	25.83636646	62.32150112	102.9376129	182.2501984	161.7692275	78.70735189
YOR087W	56.87701623	15.64372342	99.3906151	108.5642741	84.12572981	45.02748348	36.77930974	39.33508222	38.13618741	55.47303475
YOR089C	299.157421	725.344579	715.2119802	793.0885022	691.9005991	1484.633926	2875.676495	1259.164829	447.349919	549.1608343
YOR090C	61.99537151	61.08501525	79.40744352	58.95926337	134.8349975	221.4907069	145.4323519	82.41513106	67.16297699	72.13946015
YOR091W	732.2525339	221.667402	103.9535361	145.0928964	186.4022513	457.0642549	565.5914413	284.401848	144.0356466	154.6059922
YOR092W	13.15469623	10.79785623	25.23142166	22.73715037	18.1376512	10.16647468	6.840964646	11.28331538	32.72146119	18.18237859
YOR093C	13.91054618	8.924636974	10.95844762	8.290894609	9.325833933	7.817171622	9.822075621	20.91465364	27.99787188	17.73983302
YOR094W	174.5022592	36.50202131	165.8935596	195.1798812	138.0040062	84.05130249	48.00667797	72.88058524	68.05842676	96.70700176
YOR095C	433.1968061	348.8746687	86.27488006	49.78846264	29.51183282	134.0265758	343.9409469	454.2974361	371.9990534	96.48606783
YOR096W	13430.40828	717.6596236	623.0122674	578.6190934	595.5962373	813.0155395	1069.845859	3916.201224	6513.736293	1701.901673
YOR097C	44.45401913	13.70497137	66.70070336	71.32037695	68.56574175	68.16468268	23.33492508	53.70424146	25.90552849	22.45391452
YOR098C	99.24452918	63.5122344	94.55842033	129.4078452	132.3594365	96.25553496	88.18097274	101.7708078	120.5260052	38.20210307
YOR099W	197.6976737	171.4953637	255.2448051	172.7646341	195.0162099	407.8810444	270.2684047	166.9598814	198.1011002	112.389647
YOR100C	12.36776351	2464.225047	7052.997382	6807.215207	5504.655973	3292.232861	1516.95337	1356.053021	466.7320726	3710.67948
YOR101W	198.7152948	69.29989661	79.9902013	85.96321443	71.36182598	150.745804	426.4958127	488.8048946	136.6995178	110.3855085
YOR102W	0	0	0	0	0	0	0	0	0	0
YOR103C	448.7706842	77.04416338	464.4075751	300.7021298	336.5710441	320.5127489	221.9384578	183.1556545	234.0499485	247.1953472
YOR104W	41.59484937	26.01339053	136.8403309	97.95548732	72.4990055	58.90135093	46.99586644	88.76923136	80.48865994	116.1684145
YOR105W	14.26693319	14.41331821	24.6698406	28.0773364	14.80510887	16.225634	8.560813904	30.12264869	21.622592	19.6787116
YOR106W	58.8261572	155.4891297	92.56878265	94.65465681	130.0626175	151.6683316	121.2133423	81.23987072	153.0781229	137.4735246
